Checking the given root
-2.297e-08	
0.983	0.367447	0.367826
0.984	0.367453	0.367832
0.985	0.367459	0.367838
0.986	0.367465	0.367843
0.987	0.36747	0.367848
0.988	0.367475	0.367853
0.989	0.367479	0.367857
0.99	0.367483	0.367861
0.991	0.367487	0.367864
0.992	0.36749	0.367868
0.993	0.367493	0.36787
0.994	0.367496	0.367873
0.995	0.367498	0.367875
0.996	0.367499	0.367876
0.997	0.3675	0.367878
0.998	0.367501	0.367879
0.999	0.367502	0.367879
1	0.367502	0.367879
1.001	0.367502	0.367879
1.002	0.367502	0.367879
1.003	0.367501	0.367878
1.004	0.3675	0.367877
1.005	0.367499	0.367875
1.006	0.367497	0.367873
1.007	0.367495	0.36787
1.008	0.367492	0.367868
1.009	0.367489	0.367865
1.01	0.367486	0.367861
1.011	0.367482	0.367857
1.012	0.367478	0.367853
1.013	0.367474	0.367849
1.014	0.367469	0.367844
1.015	0.367463	0.367838
1.016	0.367458	0.367833
1.017	0.367452	0.367827
1.018	0.367445	0.367821
1.019	0.367439	0.367814
1.02	0.367432	0.367807
1.021	0.367425	0.367799
1.022	0.367418	0.367792
1.023	0.36741	0.367784
1.024	0.367402	0.367775
1.025	0.367393	0.367766
1.026	0.367384	0.367757
1.027	0.367375	0.367748
1.028	0.367365	0.367738
1.029	0.367355	0.367728
1.03	0.367344	0.367717
1.031	0.367334	0.367706
1.032	0.367322	0.367695
1.033	0.367311	0.367683
1.034	0.367299	0.367672
1.035	0.367286	0.367659
1.036	0.367274	0.367647
1.037	0.367261	0.367634
1.038	0.367248	0.36762
1.039	0.367235	0.367607
1.04	0.367221	0.367593
1.041	0.367207	0.367579
1.042	0.367192	0.367564
1.043	0.367178	0.367549
1.044	0.367163	0.367534
1.045	0.367147	0.367518
1.046	0.367131	0.367502
1.047	0.367115	0.367486
1.048	0.367099	0.367469
1.049	0.367082	0.367452
1.05	0.367064	0.367435
1.051	0.367047	0.367417
1.052	0.367029	0.367399
1.053	0.36701	0.367381
1.054	0.366992	0.367362
1.055	0.366973	0.367343
1.056	0.366953	0.367324
1.057	0.366934	0.367304
1.058	0.366914	0.367284
1.059	0.366894	0.367264
1.06	0.366874	0.367243
1.061	0.366853	0.367222
1.062	0.366832	0.367201
1.063	0.366811	0.367179
1.064	0.366789	0.367157
1.065	0.366767	0.367135
1.066	0.366744	0.367113
1.067	0.366722	0.36709
1.068	0.366699	0.367066
1.069	0.366675	0.367043
1.07	0.366651	0.367019
1.071	0.366627	0.366995
1.072	0.366603	0.36697
1.073	0.366578	0.366946
1.074	0.366553	0.366921
1.075	0.366527	0.366895
1.076	0.366501	0.366869
1.077	0.366476	0.366843
1.078	0.366449	0.366817
1.079	0.366423	0.36679
1.08	0.366396	0.366763
1.081	0.366369	0.366736
1.082	0.366342	0.366708
1.083	0.366314	0.36668
1.084	0.366286	0.366652
1.085	0.366258	0.366623
1.086	0.366229	0.366595
1.087	0.3662	0.366565
1.088	0.36617	0.366536
1.089	0.366141	0.366506
1.09	0.366111	0.366476
1.091	0.36608	0.366446
1.092	0.36605	0.366415
1.093	0.366018	0.366384
1.094	0.365987	0.366352
1.095	0.365955	0.366321
1.096	0.365923	0.366289
1.097	0.365891	0.366257
1.098	0.365859	0.366224
1.099	0.365827	0.366191
1.1	0.365794	0.366158
1.101	0.365761	0.366125
1.102	0.365727	0.366091
1.103	0.365693	0.366057
1.104	0.365659	0.366023
1.105	0.365625	0.365988
1.106	0.36559	0.365953
1.107	0.365555	0.365918
1.108	0.365519	0.365882
1.109	0.365484	0.365847
1.11	0.365448	0.36581
1.111	0.365411	0.365774
1.112	0.365375	0.365737
1.113	0.365338	0.3657
1.114	0.3653	0.365663
1.115	0.365263	0.365626
1.116	0.365225	0.365588
1.117	0.365187	0.36555
1.118	0.365149	0.365511
1.119	0.36511	0.365472
1.12	0.365071	0.365433
1.121	0.365032	0.365394
1.122	0.364993	0.365354
1.123	0.364953	0.365315
1.124	0.364913	0.365274
1.125	0.364873	0.365234
1.126	0.364833	0.365193
1.127	0.364792	0.365152
1.128	0.364751	0.365111
1.129	0.364709	0.365069
1.13	0.364667	0.365028
1.131	0.364625	0.364985
1.132	0.364583	0.364943
1.133	0.36454	0.3649
1.134	0.364497	0.364857
1.135	0.364454	0.364814
1.136	0.36441	0.364771
1.137	0.364367	0.364727
1.138	0.364323	0.364683
1.139	0.364279	0.364638
1.14	0.364234	0.364594
1.141	0.36419	0.364549
1.142	0.364145	0.364504
1.143	0.364099	0.364458
1.144	0.364054	0.364412
1.145	0.364008	0.364366
1.146	0.363962	0.36432
1.147	0.363916	0.364274
1.148	0.363869	0.364227
1.149	0.363822	0.36418
1.15	0.363775	0.364132
1.151	0.363727	0.364085
1.152	0.363679	0.364037
1.153	0.363631	0.363989
1.154	0.363583	0.36394
1.155	0.363534	0.363891
1.156	0.363485	0.363842
1.157	0.363436	0.363793
1.158	0.363386	0.363744
1.159	0.363337	0.363694
1.16	0.363287	0.363644
1.161	0.363237	0.363594
1.162	0.363187	0.363543
1.163	0.363136	0.363492
1.164	0.363085	0.363441
1.165	0.363034	0.36339
1.166	0.362983	0.363338
1.167	0.362931	0.363286
1.168	0.362879	0.363234
1.169	0.362827	0.363182
1.17	0.362774	0.363129
1.171	0.362722	0.363076
1.172	0.362668	0.363023
1.173	0.362615	0.36297
1.174	0.362561	0.362916
1.175	0.362507	0.362862
1.176	0.362453	0.362808
1.177	0.362398	0.362754
1.178	0.362344	0.362699
1.179	0.362289	0.362644
1.18	0.362235	0.362589
1.181	0.362179	0.362533
1.182	0.362124	0.362478
1.183	0.362068	0.362422
1.184	0.362012	0.362366
1.185	0.361956	0.362309
1.186	0.3619	0.362253
1.187	0.361843	0.362196
1.188	0.361786	0.362138
1.189	0.361729	0.362081
1.19	0.361671	0.362023
1.191	0.361613	0.361965
1.192	0.361555	0.361907
1.193	0.361497	0.361849
1.194	0.361438	0.36179
1.195	0.361379	0.361731
1.196	0.36132	0.361672
1.197	0.36126	0.361613
1.198	0.361201	0.361553
1.199	0.361141	0.361493
1.2	0.361081	0.361433
1.201	0.361021	0.361373
1.202	0.360961	0.361312
1.203	0.3609	0.361251
1.204	0.360839	0.36119
1.205	0.360778	0.361129
1.206	0.360717	0.361067
1.207	0.360655	0.361006
1.208	0.360593	0.360943
1.209	0.360531	0.360881
1.21	0.360469	0.360819
1.211	0.360406	0.360756
1.212	0.360344	0.360693
1.213	0.36028	0.36063
1.214	0.360217	0.360566
1.215	0.360153	0.360503
1.216	0.360089	0.360439
1.217	0.360025	0.360375
1.218	0.359961	0.36031
1.219	0.359896	0.360246
1.22	0.359831	0.360181
1.221	0.359767	0.360116
1.222	0.359702	0.36005
1.223	0.359636	0.359985
1.224	0.359571	0.359919
1.225	0.359505	0.359853
1.226	0.359439	0.359787
1.227	0.359373	0.359721
1.228	0.359306	0.359654
1.229	0.35924	0.359587
1.23	0.359173	0.35952
1.231	0.359106	0.359453
1.232	0.359038	0.359385
1.233	0.35897	0.359317
1.234	0.358903	0.359249
1.235	0.358834	0.359181
1.236	0.358766	0.359112
1.237	0.358697	0.359044
1.238	0.358628	0.358975
1.239	0.358559	0.358906
1.24	0.35849	0.358836
1.241	0.35842	0.358767
1.242	0.358351	0.358697
1.243	0.358281	0.358627
1.244	0.358211	0.358557
1.245	0.358141	0.358486
1.246	0.35807	0.358416
1.247	0.358	0.358345
1.248	0.357929	0.358274
1.249	0.357858	0.358203
1.25	0.357786	0.358131
1.251	0.357715	0.358059
1.252	0.357643	0.357987
1.253	0.357571	0.357915
1.254	0.357499	0.357843
1.255	0.357426	0.35777
1.256	0.357354	0.357697
1.257	0.357281	0.357624
1.258	0.357207	0.357551
1.259	0.357134	0.357478
1.26	0.35706	0.357404
1.261	0.356986	0.35733
1.262	0.356912	0.357256
1.263	0.356838	0.357182
1.264	0.356764	0.357107
1.265	0.356689	0.357033
1.266	0.356615	0.356958
1.267	0.35654	0.356883
1.268	0.356465	0.356807
1.269	0.35639	0.356732
1.27	0.356314	0.356656
1.271	0.356238	0.35658
1.272	0.356162	0.356504
1.273	0.356086	0.356428
1.274	0.35601	0.356351
1.275	0.355933	0.356274
1.276	0.355856	0.356198
1.277	0.355779	0.35612
1.278	0.355702	0.356043
1.279	0.355625	0.355965
1.28	0.355547	0.355888
1.281	0.355469	0.35581
1.282	0.355391	0.355732
1.283	0.355312	0.355653
1.284	0.355233	0.355575
1.285	0.355155	0.355496
1.286	0.355076	0.355417
1.287	0.354997	0.355338
1.288	0.354918	0.355259
1.289	0.354839	0.355179
1.29	0.35476	0.355099
1.291	0.35468	0.355019
1.292	0.3546	0.354939
1.293	0.35452	0.354859
1.294	0.35444	0.354778
1.295	0.354359	0.354698
1.296	0.354278	0.354617
1.297	0.354197	0.354536
1.298	0.354116	0.354454
1.299	0.354035	0.354373
1.3	0.353953	0.354291
1.301	0.353871	0.354209
1.302	0.353789	0.354127
1.303	0.353707	0.354045
1.304	0.353625	0.353963
1.305	0.353542	0.35388
1.306	0.353459	0.353797
1.307	0.353376	0.353714
1.308	0.353293	0.353631
1.309	0.35321	0.353548
1.31	0.353127	0.353464
1.311	0.353044	0.353381
1.312	0.35296	0.353297
1.313	0.352876	0.353213
1.314	0.352792	0.353128
1.315	0.352708	0.353044
1.316	0.352623	0.352959
1.317	0.352539	0.352874
1.318	0.352454	0.352789
1.319	0.352369	0.352704
1.32	0.352283	0.352619
1.321	0.352198	0.352533
1.322	0.352112	0.352447
1.323	0.352026	0.352361
1.324	0.35194	0.352275
1.325	0.351854	0.352189
1.326	0.351767	0.352102
1.327	0.351681	0.352016
1.328	0.351594	0.351929
1.329	0.351507	0.351842
1.33	0.35142	0.351755
1.331	0.351333	0.351667
1.332	0.351245	0.35158
1.333	0.351158	0.351492
1.334	0.35107	0.351404
1.335	0.350982	0.351316
1.336	0.350894	0.351228
1.337	0.350806	0.351139
1.338	0.350718	0.351051
1.339	0.350629	0.350962
1.34	0.350541	0.350873
1.341	0.350452	0.350784
1.342	0.350362	0.350695
1.343	0.350273	0.350605
1.344	0.350184	0.350516
1.345	0.350094	0.350426
1.346	0.350004	0.350336
1.347	0.349914	0.350246
1.348	0.349823	0.350155
1.349	0.349733	0.350065
1.35	0.349642	0.349974
1.351	0.349551	0.349884
1.352	0.34946	0.349793
1.353	0.349369	0.349701
1.354	0.349278	0.34961
1.355	0.349187	0.349519
1.356	0.349096	0.349427
1.357	0.349004	0.349335
1.358	0.348912	0.349243
1.359	0.348821	0.349151
1.36	0.348728	0.349059
1.361	0.348636	0.348966
1.362	0.348544	0.348874
1.363	0.348451	0.348781
1.364	0.348358	0.348688
1.365	0.348265	0.348595
1.366	0.348172	0.348501
1.367	0.348079	0.348408
1.368	0.347985	0.348314
1.369	0.347891	0.34822
1.37	0.347797	0.348127
1.371	0.347703	0.348032
1.372	0.347609	0.347938
1.373	0.347514	0.347844
1.374	0.34742	0.347749
1.375	0.347325	0.347654
1.376	0.347231	0.34756
1.377	0.347136	0.347464
1.378	0.347041	0.347369
1.379	0.346946	0.347274
1.38	0.34685	0.347178
1.381	0.346755	0.347083
1.382	0.346659	0.346987
1.383	0.346564	0.346891
1.384	0.346468	0.346795
1.385	0.346372	0.346698
1.386	0.346275	0.346602
1.387	0.346179	0.346505
1.388	0.346082	0.346409
1.389	0.345985	0.346312
1.39	0.345888	0.346215
1.391	0.345791	0.346117
1.392	0.345694	0.34602
1.393	0.345596	0.345923
1.394	0.345499	0.345825
1.395	0.345401	0.345727
1.396	0.345303	0.345629
1.397	0.345204	0.345531
1.398	0.345106	0.345433
1.399	0.345008	0.345334
1.4	0.34491	0.345236
1.401	0.344812	0.345137
1.402	0.344713	0.345038
1.403	0.344614	0.344939
1.404	0.344515	0.34484
1.405	0.344416	0.344741
1.406	0.344317	0.344641
1.407	0.344218	0.344542
1.408	0.344118	0.344442
1.409	0.344018	0.344342
1.41	0.343919	0.344242
1.411	0.343818	0.344142
1.412	0.343718	0.344042
1.413	0.343618	0.343941
1.414	0.343517	0.34384
1.415	0.343417	0.34374
1.416	0.343316	0.343639
1.417	0.343215	0.343538
1.418	0.343113	0.343437
1.419	0.343012	0.343335
1.42	0.342911	0.343234
1.421	0.342809	0.343132
1.422	0.342707	0.343031
1.423	0.342606	0.342929
1.424	0.342504	0.342827
1.425	0.342402	0.342725
1.426	0.3423	0.342622
1.427	0.342198	0.34252
1.428	0.342096	0.342417
1.429	0.341993	0.342315
1.43	0.341891	0.342212
1.431	0.341788	0.342109
1.432	0.341685	0.342006
1.433	0.341582	0.341902
1.434	0.341479	0.341799
1.435	0.341375	0.341696
1.436	0.341272	0.341592
1.437	0.341168	0.341488
1.438	0.341064	0.341384
1.439	0.34096	0.34128
1.44	0.340856	0.341176
1.441	0.340752	0.341072
1.442	0.340647	0.340967
1.443	0.340542	0.340863
1.444	0.340438	0.340758
1.445	0.340333	0.340653
1.446	0.340228	0.340548
1.447	0.340123	0.340443
1.448	0.340018	0.340338
1.449	0.339913	0.340232
1.45	0.339808	0.340127
1.451	0.339703	0.340021
1.452	0.339597	0.339916
1.453	0.339491	0.33981
1.454	0.339386	0.339704
1.455	0.33928	0.339598
1.456	0.339174	0.339491
1.457	0.339067	0.339385
1.458	0.338961	0.339278
1.459	0.338855	0.339172
1.46	0.338748	0.339065
1.461	0.338641	0.338958
1.462	0.338534	0.338851
1.463	0.338427	0.338744
1.464	0.33832	0.338637
1.465	0.338212	0.338529
1.466	0.338105	0.338422
1.467	0.337997	0.338314
1.468	0.337889	0.338206
1.469	0.337781	0.338098
1.47	0.337673	0.33799
1.471	0.337566	0.337882
1.472	0.337458	0.337774
1.473	0.33735	0.337666
1.474	0.337241	0.337557
1.475	0.337133	0.337449
1.476	0.337024	0.33734
1.477	0.336916	0.337231
1.478	0.336807	0.337122
1.479	0.336698	0.337013
1.48	0.336589	0.336904
1.481	0.33648	0.336794
1.482	0.336371	0.336685
1.483	0.336261	0.336575
1.484	0.336152	0.336466
1.485	0.336042	0.336356
1.486	0.335932	0.336246
1.487	0.335822	0.336136
1.488	0.335712	0.336026
1.489	0.335602	0.335916
1.49	0.335491	0.335805
1.491	0.335381	0.335695
1.492	0.33527	0.335584
1.493	0.335159	0.335473
1.494	0.335049	0.335363
1.495	0.334938	0.335252
1.496	0.334827	0.335141
1.497	0.334716	0.335029
1.498	0.334605	0.334918
1.499	0.334494	0.334807
1.5	0.334383	0.334695
1.501	0.334271	0.334584
1.502	0.33416	0.334472
1.503	0.334048	0.33436
1.504	0.333937	0.334248
1.505	0.333825	0.334136
1.506	0.333713	0.334024
1.507	0.333601	0.333912
1.508	0.333488	0.333799
1.509	0.333376	0.333687
1.51	0.333263	0.333574
1.511	0.333151	0.333461
1.512	0.333038	0.333349
1.513	0.332925	0.333236
1.514	0.332812	0.333123
1.515	0.332699	0.333009
1.516	0.332585	0.332896
1.517	0.332472	0.332783
1.518	0.332358	0.332669
1.519	0.332245	0.332556
1.52	0.332131	0.332442
1.521	0.332018	0.332328
1.522	0.331904	0.332214
1.523	0.331791	0.3321
1.524	0.331677	0.331986
1.525	0.331563	0.331872
1.526	0.331449	0.331758
1.527	0.331335	0.331643
1.528	0.33122	0.331529
1.529	0.331106	0.331414
1.53	0.330991	0.3313
1.531	0.330877	0.331185
1.532	0.330762	0.33107
1.533	0.330647	0.330955
1.534	0.330532	0.33084
1.535	0.330417	0.330724
1.536	0.330302	0.330609
1.537	0.330186	0.330494
1.538	0.330071	0.330378
1.539	0.329955	0.330263
1.54	0.329839	0.330147
1.541	0.329723	0.330031
1.542	0.329607	0.329915
1.543	0.329491	0.329799
1.544	0.329375	0.329683
1.545	0.329259	0.329567
1.546	0.329143	0.329451
1.547	0.329027	0.329334
1.548	0.328911	0.329218
1.549	0.328795	0.329101
1.55	0.328678	0.328984
1.551	0.328562	0.328868
1.552	0.328445	0.328751
1.553	0.328328	0.328634
1.554	0.328211	0.328517
1.555	0.328094	0.328399
1.556	0.327977	0.328282
1.557	0.32786	0.328165
1.558	0.327743	0.328047
1.559	0.327625	0.32793
1.56	0.327508	0.327812
1.561	0.32739	0.327695
1.562	0.327272	0.327577
1.563	0.327154	0.327459
1.564	0.327036	0.327341
1.565	0.326918	0.327223
1.566	0.3268	0.327105
1.567	0.326682	0.326986
1.568	0.326563	0.326868
1.569	0.326445	0.326749
1.57	0.326326	0.326631
1.571	0.326208	0.326512
1.572	0.32609	0.326394
1.573	0.325971	0.326275
1.574	0.325852	0.326156
1.575	0.325734	0.326037
1.576	0.325615	0.325918
1.577	0.325496	0.325799
1.578	0.325377	0.325679
1.579	0.325258	0.32556
1.58	0.325139	0.325441
1.581	0.325019	0.325321
1.582	0.3249	0.325202
1.583	0.32478	0.325082
1.584	0.324661	0.324962
1.585	0.324541	0.324842
1.586	0.324421	0.324722
1.587	0.324301	0.324602
1.588	0.324181	0.324482
1.589	0.324061	0.324362
1.59	0.32394	0.324242
1.591	0.32382	0.324121
1.592	0.323699	0.324001
1.593	0.323579	0.32388
1.594	0.323458	0.32376
1.595	0.323337	0.323639
1.596	0.323217	0.323518
1.597	0.323096	0.323397
1.598	0.322976	0.323277
1.599	0.322855	0.323156
1.6	0.322734	0.323034
1.601	0.322613	0.322913
1.602	0.322492	0.322792
1.603	0.322371	0.322671
1.604	0.32225	0.322549
1.605	0.322129	0.322428
1.606	0.322007	0.322306
1.607	0.321886	0.322185
1.608	0.321764	0.322063
1.609	0.321643	0.321941
1.61	0.321521	0.321819
1.611	0.321399	0.321697
1.612	0.321277	0.321575
1.613	0.321155	0.321453
1.614	0.321033	0.321331
1.615	0.32091	0.321208
1.616	0.320788	0.321086
1.617	0.320666	0.320964
1.618	0.320543	0.320841
1.619	0.32042	0.320719
1.62	0.320297	0.320596
1.621	0.320175	0.320473
1.622	0.320052	0.32035
1.623	0.319929	0.320227
1.624	0.319807	0.320105
1.625	0.319684	0.319981
1.626	0.319561	0.319858
1.627	0.319438	0.319735
1.628	0.319315	0.319612
1.629	0.319192	0.319489
1.63	0.319069	0.319365
1.631	0.318946	0.319242
1.632	0.318822	0.319118
1.633	0.318699	0.318995
1.634	0.318576	0.318871
1.635	0.318452	0.318747
1.636	0.318328	0.318623
1.637	0.318204	0.318499
1.638	0.318081	0.318375
1.639	0.317957	0.318251
1.64	0.317832	0.318127
1.641	0.317708	0.318003
1.642	0.317584	0.317879
1.643	0.31746	0.317755
1.644	0.317335	0.31763
1.645	0.317211	0.317506
1.646	0.317086	0.317381
1.647	0.316961	0.317257
1.648	0.316837	0.317132
1.649	0.316712	0.317007
1.65	0.316588	0.316882
1.651	0.316463	0.316757
1.652	0.316338	0.316633
1.653	0.316214	0.316508
1.654	0.316089	0.316382
1.655	0.315964	0.316257
1.656	0.315839	0.316132
1.657	0.315714	0.316007
1.658	0.315589	0.315882
1.659	0.315464	0.315756
1.66	0.315338	0.315631
1.661	0.315213	0.315505
1.662	0.315088	0.31538
1.663	0.314962	0.315254
1.664	0.314836	0.315128
1.665	0.314711	0.315002
1.666	0.314585	0.314877
1.667	0.314459	0.314751
1.668	0.314333	0.314625
1.669	0.314207	0.314499
1.67	0.314081	0.314373
1.671	0.313955	0.314246
1.672	0.313828	0.31412
1.673	0.313702	0.313994
1.674	0.313575	0.313868
1.675	0.313449	0.313741
1.676	0.313323	0.313615
1.677	0.313197	0.313488
1.678	0.31307	0.313362
1.679	0.312944	0.313235
1.68	0.312818	0.313108
1.681	0.312691	0.312982
1.682	0.312565	0.312855
1.683	0.312438	0.312728
1.684	0.312311	0.312601
1.685	0.312184	0.312474
1.686	0.312058	0.312347
1.687	0.311931	0.31222
1.688	0.311804	0.312093
1.689	0.311677	0.311965
1.69	0.311549	0.311838
1.691	0.311422	0.311711
1.692	0.311295	0.311583
1.693	0.311167	0.311456
1.694	0.31104	0.311328
1.695	0.310912	0.311201
1.696	0.310785	0.311073
1.697	0.310657	0.310945
1.698	0.310529	0.310818
1.699	0.310401	0.31069
1.7	0.310273	0.310562
1.701	0.310145	0.310434
1.702	0.310017	0.310306
1.703	0.309889	0.310178
1.704	0.309762	0.31005
1.705	0.309634	0.309922
1.706	0.309506	0.309794
1.707	0.309378	0.309666
1.708	0.30925	0.309537
1.709	0.309122	0.309409
1.71	0.308994	0.309281
1.711	0.308865	0.309152
1.712	0.308737	0.309024
1.713	0.308609	0.308895
1.714	0.30848	0.308766
1.715	0.308352	0.308638
1.716	0.308223	0.308509
1.717	0.308095	0.30838
1.718	0.307966	0.308252
1.719	0.307837	0.308123
1.72	0.307709	0.307994
1.721	0.30758	0.307865
1.722	0.307451	0.307736
1.723	0.307322	0.307607
1.724	0.307193	0.307478
1.725	0.307063	0.307349
1.726	0.306934	0.307219
1.727	0.306805	0.30709
1.728	0.306675	0.306961
1.729	0.306546	0.306831
1.73	0.306416	0.306702
1.731	0.306287	0.306573
1.732	0.306158	0.306443
1.733	0.306029	0.306314
1.734	0.305899	0.306184
1.735	0.30577	0.306054
1.736	0.305641	0.305925
1.737	0.305511	0.305795
1.738	0.305382	0.305665
1.739	0.305252	0.305535
1.74	0.305122	0.305405
1.741	0.304993	0.305276
1.742	0.304863	0.305146
1.743	0.304733	0.305016
1.744	0.304603	0.304886
1.745	0.304473	0.304756
1.746	0.304343	0.304625
1.747	0.304213	0.304495
1.748	0.304083	0.304365
1.749	0.303953	0.304235
1.75	0.303823	0.304104
1.751	0.303692	0.303974
1.752	0.303562	0.303844
1.753	0.303431	0.303713
1.754	0.303301	0.303583
1.755	0.30317	0.303452
1.756	0.303039	0.303322
1.757	0.302909	0.303191
1.758	0.302778	0.30306
1.759	0.302647	0.30293
1.76	0.302517	0.302799
1.761	0.302386	0.302668
1.762	0.302256	0.302537
1.763	0.302125	0.302407
1.764	0.301995	0.302276
1.765	0.301864	0.302145
1.766	0.301733	0.302014
1.767	0.301602	0.301883
1.768	0.301472	0.301752
1.769	0.301341	0.301621
1.77	0.30121	0.301489
1.771	0.301079	0.301358
1.772	0.300948	0.301227
1.773	0.300817	0.301096
1.774	0.300686	0.300964
1.775	0.300554	0.300833
1.776	0.300423	0.300702
1.777	0.300292	0.30057
1.778	0.30016	0.300439
1.779	0.300029	0.300307
1.78	0.299897	0.300176
1.781	0.299766	0.300044
1.782	0.299634	0.299913
1.783	0.299502	0.299781
1.784	0.299371	0.299649
1.785	0.299239	0.299518
1.786	0.299107	0.299386
1.787	0.298975	0.299254
1.788	0.298843	0.299122
1.789	0.298712	0.298991
1.79	0.29858	0.298859
1.791	0.298449	0.298727
1.792	0.298317	0.298595
1.793	0.298185	0.298463
1.794	0.298053	0.298331
1.795	0.297922	0.298199
1.796	0.29779	0.298067
1.797	0.297658	0.297935
1.798	0.297526	0.297802
1.799	0.297394	0.29767
1.8	0.297262	0.297538
1.801	0.29713	0.297406
1.802	0.296998	0.297273
1.803	0.296865	0.297141
1.804	0.296733	0.297009
1.805	0.296601	0.296876
1.806	0.296469	0.296744
1.807	0.296336	0.296612
1.808	0.296204	0.296479
1.809	0.296071	0.296347
1.81	0.295939	0.296214
1.811	0.295806	0.296081
1.812	0.295673	0.295949
1.813	0.295541	0.295816
1.814	0.295408	0.295684
1.815	0.295275	0.295551
1.816	0.295142	0.295418
1.817	0.295009	0.295285
1.818	0.294877	0.295153
1.819	0.294744	0.29502
1.82	0.294612	0.294887
1.821	0.294479	0.294754
1.822	0.294347	0.294621
1.823	0.294214	0.294488
1.824	0.294081	0.294355
1.825	0.293948	0.294222
1.826	0.293816	0.294089
1.827	0.293683	0.293956
1.828	0.29355	0.293823
1.829	0.293417	0.29369
1.83	0.293284	0.293557
1.831	0.293151	0.293424
1.832	0.293018	0.29329
1.833	0.292885	0.293157
1.834	0.292752	0.293024
1.835	0.292619	0.292891
1.836	0.292485	0.292757
1.837	0.292352	0.292624
1.838	0.292219	0.292491
1.839	0.292085	0.292357
1.84	0.291952	0.292224
1.841	0.291818	0.292091
1.842	0.291685	0.291957
1.843	0.291551	0.291824
1.844	0.291418	0.29169
1.845	0.291284	0.291557
1.846	0.29115	0.291423
1.847	0.291017	0.29129
1.848	0.290884	0.291156
1.849	0.29075	0.291022
1.85	0.290617	0.290889
1.851	0.290484	0.290755
1.852	0.29035	0.290621
1.853	0.290217	0.290488
1.854	0.290083	0.290354
1.855	0.28995	0.29022
1.856	0.289816	0.290086
1.857	0.289683	0.289953
1.858	0.289549	0.289819
1.859	0.289415	0.289685
1.86	0.289282	0.289551
1.861	0.289148	0.289417
1.862	0.289014	0.289283
1.863	0.28888	0.289149
1.864	0.288746	0.289015
1.865	0.288613	0.288881
1.866	0.288479	0.288747
1.867	0.288345	0.288613
1.868	0.288211	0.288479
1.869	0.288077	0.288345
1.87	0.287942	0.288211
1.871	0.287808	0.288077
1.872	0.287674	0.287943
1.873	0.28754	0.287809
1.874	0.287405	0.287675
1.875	0.287271	0.287541
1.876	0.287137	0.287406
1.877	0.287003	0.287272
1.878	0.286869	0.287138
1.879	0.286735	0.287004
1.88	0.286601	0.286869
1.881	0.286467	0.286735
1.882	0.286333	0.286601
1.883	0.286199	0.286466
1.884	0.286065	0.286332
1.885	0.285931	0.286198
1.886	0.285796	0.286063
1.887	0.285662	0.285929
1.888	0.285528	0.285795
1.889	0.285394	0.28566
